lsoa11,London_lsoa_22,MHI_2022,MHI_decile_2022
E01004141,E01004141,0.229642464,4
E01004143,E01004143,-0.11918229,2
E01004144,E01004144,0.217724389,4
E01004145,E01004145,-0.016632199,3
E01004146,E01004146,-0.13527348,2
E01004147,E01004147,0.81105153,6
E01004148,E01004148,0.147606776,3
E01004149,E01004149,-0.066885635,2
E01004150,E01004150,0.282386676,4
E01004151,E01004151,0.099114202,3
E01004152,E01004152,0.459962387,5
E01004153,E01004153,-0.357921572,2
E01004154,E01004154,-0.339628834,2
E01004155,E01004155,-0.219961663,2
E01004156,E01004156,-0.333460715,2
E01004157,E01004157,-0.327351021,2
E01004158,E01004158,0.239401558,4
E01004159,E01004159,0.110769714,3
E01004160,E01004160,0.022299623,3
E01004161,E01004161,0.008406436,3
E01004162,E01004162,-0.380247388,1
E01004163,E01004163,0.223272713,4
E01004164,E01004164,0.403620935,4
E01004165,E01004165,0.482406469,5
E01004166,E01004166,0.17607001,3
E01004167,E01004167,1.089111897,7
E01004168,E01004168,0.128758092,3
E01004169,E01004169,0.174178873,3
E01004170,E01004170,-0.0076012,3
E01004171,E01004171,0.458578868,5
E01004172,E01004172,0.532507934,5
E01004173,E01004173,0.075312119,3
E01004174,E01004174,0.573088879,5
E01004175,E01004175,0.08912842,3
E01004176,E01004176,0.177969824,3
E01004177,E01004177,1.216878516,8
E01004178,E01004178,0.541412427,5
E01004179,E01004179,-0.123699366,2
E01004180,E01004180,0.150095043,3
E01004181,E01004181,0.876395587,7
E01004182,E01004182,0.220322589,4
E01004183,E01004183,0.599274223,5
E01004184,E01004184,0.384114637,4
E01004185,E01004185,0.937312181,7
E01004186,E01004186,0.107766833,3
E01004187,E01004187,0.637725888,6
E01004189,E01004189,0.634339757,6
E01004190,E01004190,-0.477501527,1
E01004191,E01004191,-0.450193287,1
E01004192,E01004192,-0.466702148,1
E01004193,E01004193,-0.634261739,1
E01004194,E01004194,0.299914282,4
E01004195,E01004195,-0.462696318,1
E01004196,E01004196,-0.145871782,2
E01004198,E01004198,0.639392928,6
E01004199,E01004199,0.119057932,3
E01004200,E01004200,-0.339845658,2
E01004201,E01004201,-0.090482282,2
E01004202,E01004202,0.057941437,3
E01004203,E01004203,-0.098710471,2
E01004204,E01004204,0.506941481,5
E01004205,E01004205,-0.342019169,2
E01004206,E01004206,-0.013599576,3
E01004207,E01004207,-0.345491946,2
E01004208,E01004208,-0.789221216,1
E01004209,E01004209,-0.378802308,1
E01004211,E01004211,-0.200114638,2
E01004212,E01004212,-0.651236504,1
E01004214,E01004214,-0.45861684,1
E01004216,E01004216,-0.742770987,1
E01004217,E01004217,-0.494687201,1
E01004218,E01004218,-0.661954442,1
E01004219,E01004219,-0.333596901,2
E01004221,E01004221,-0.464194655,1
E01004222,E01004222,0.716549613,6
E01004223,E01004223,0.667188216,6
E01004226,E01004226,-0.002438625,3
E01004228,E01004228,0.143531318,3
E01004229,E01004229,-0.215798003,2
E01004230,E01004230,-0.129036271,2
E01004231,E01004231,0.092181992,3
E01004232,E01004232,-0.271990818,2
E01004233,E01004233,0.277133052,4
E01004234,E01004234,-0.346534143,2
E01004235,E01004235,-0.091234966,2
E01004236,E01004236,-0.009385514,3
E01004237,E01004237,-0.382820577,1
E01004239,E01004239,-0.07715442,2
E01004240,E01004240,-0.043959938,3
E01004241,E01004241,0.130042927,3
E01004243,E01004243,-0.737307079,1
E01004244,E01004244,0.052308761,3
E01004245,E01004245,-0.048585035,3
E01004247,E01004247,-0.151346324,2
E01004248,E01004248,0.051310712,3
E01004249,E01004249,-0.521458255,1
E01004251,E01004251,-0.440059064,1
E01004255,E01004255,-0.19135418,2
E01004256,E01004256,-0.061450445,2
E01004257,E01004257,-0.1891281,2
E01004258,E01004258,-0.459180711,1
E01004259,E01004259,-0.390459683,1
E01004260,E01004260,-0.804792638,1
E01004263,E01004263,-0.143666151,2
E01004264,E01004264,-0.345847791,2
E01004266,E01004266,-0.298137601,2
E01004267,E01004267,-0.102394831,2
E01004268,E01004268,0.468901321,5
E01004270,E01004270,-0.519400543,1
E01004271,E01004271,-0.322408736,2
E01004272,E01004272,-0.440932414,1
E01004274,E01004274,-0.282108351,2
E01004275,E01004275,-0.595940181,1
E01004276,E01004276,-0.987355467,1
E01004277,E01004277,-0.870393453,1
E01004280,E01004280,-0.860229039,1
E01004281,E01004281,-0.814859306,1
E01004283,E01004283,-0.008146161,3
E01004286,E01004286,-0.153504207,2
E01004287,E01004287,-0.475812103,1
E01004288,E01004288,0.18104734,3
E01004289,E01004289,0.053966588,3
E01004290,E01004290,-0.139781857,2
E01004291,E01004291,-1.035423864,1
E01004292,E01004292,-1.177511273,1
E01004293,E01004293,-0.887022198,1
E01004295,E01004295,-0.749287958,1
E01004296,E01004296,-0.877169513,1
E01004297,E01004297,-1.059579279,1
E01004298,E01004298,-0.287890777,2
E01004300,E01004300,-0.442686165,1
E01004301,E01004301,-0.491039717,1
E01004302,E01004302,-0.872695387,1
E01004303,E01004303,-0.666547701,1
E01004304,E01004304,-0.699760291,1
E01004305,E01004305,-0.511285458,1
E01004306,E01004306,0.202542664,4
E01004307,E01004307,-1.226435556,1
E01004308,E01004308,-0.125020668,2
E01004309,E01004309,-0.089362984,2
E01004310,E01004310,-0.790721391,1
E01004311,E01004311,-0.326433011,2
E01004312,E01004312,-0.060759072,2
E01004313,E01004313,-0.196910588,2
E01004315,E01004315,0.153179563,3
E01004316,E01004316,-0.110939197,2
E01004319,E01004319,-0.820326158,1
E01004321,E01004321,-0.721520085,1
E01004322,E01004322,-0.383241739,1
E01004323,E01004323,-0.366930502,1
E01004324,E01004324,-0.340535881,2
E01004326,E01004326,-0.867706398,1
E01004327,E01004327,-0.326074585,2
E01004328,E01004328,-0.808192069,1
E01004329,E01004329,-0.800780569,1
E01004330,E01004330,-0.767399562,1
E01004331,E01004331,-0.566857142,1
E01004332,E01004332,-0.103634341,2
E01004333,E01004333,-0.53544643,1
E01004334,E01004334,0.144427792,3
E01004335,E01004335,-0.257002688,2
E01004336,E01004336,-0.473985349,1
E01004337,E01004337,-0.788340799,1
E01004338,E01004338,-0.963078283,1
E01004339,E01004339,-0.841531363,1
E01004340,E01004340,-0.038823501,3
E01004341,E01004341,-0.29744262,2
E01004342,E01004342,-0.872835031,1
E01004343,E01004343,-0.529382376,1
E01004344,E01004344,-0.594708001,1
E01004345,E01004345,-0.577093873,1
E01004346,E01004346,-0.502674244,1
E01004347,E01004347,-0.89387154,1
E01004348,E01004348,-1.074399201,1
E01004349,E01004349,0.326692222,4
E01004350,E01004350,0.923915022,7
E01004351,E01004351,0.408220752,5
E01004352,E01004352,0.304909345,4
E01004353,E01004353,0.061137031,3
E01004354,E01004354,-0.492961282,1
E01004355,E01004355,-0.081722973,2
E01004356,E01004356,-0.028684439,3
E01004357,E01004357,-0.168542922,2
E01004358,E01004358,0.547535267,5
E01004359,E01004359,-0.642242473,1
E01004360,E01004360,-0.30600963,2
E01004361,E01004361,-0.128789388,2
E01004362,E01004362,-0.854473259,1
E01004363,E01004363,-0.335947852,2
E01004364,E01004364,-0.394974698,1
E01004365,E01004365,-0.636105585,1
E01004366,E01004366,-0.860189878,1
E01004367,E01004367,-0.105428284,2
E01004368,E01004368,-0.759629411,1
E01004369,E01004369,-0.865399759,1
E01004370,E01004370,-0.882432642,1
E01004371,E01004371,-1.209347571,1
E01004372,E01004372,-1.391583187,1
E01004373,E01004373,-0.6130422,1
E01004374,E01004374,-0.950342118,1
E01004375,E01004375,-0.841125512,1
E01004376,E01004376,-0.845640709,1
E01004377,E01004377,-0.80046501,1
E01004378,E01004378,-0.643834938,1
E01004379,E01004379,-0.656617151,1
E01004380,E01004380,-0.757929669,1
E01004381,E01004381,-0.769605683,1
E01004382,E01004382,-0.458723543,1
E01004383,E01004383,-0.150300258,2
E01004384,E01004384,1.666896052,9
E01004385,E01004385,-0.241035326,2
E01004386,E01004386,-0.476663351,1
E01004387,E01004387,-0.753514325,1
E01004388,E01004388,0.022429066,3
E01004389,E01004389,-0.126916224,2
E01004390,E01004390,-0.138475341,2
E01004391,E01004391,-0.834045337,1
E01004392,E01004392,-0.644558042,1
E01004393,E01004393,-0.667416347,1
E01004394,E01004394,-0.411575182,1
E01004395,E01004395,-0.921478171,1
E01004396,E01004396,-0.786514314,1
E01004397,E01004397,-0.989649361,1
E01004398,E01004398,-0.157041687,2
E01004399,E01004399,-0.212427073,2
E01004400,E01004400,-0.580593532,1
E01004401,E01004401,-0.82309165,1
E01004402,E01004402,-0.583930809,1
E01004403,E01004403,-0.650237754,1
E01004404,E01004404,-0.869031601,1
E01004405,E01004405,-0.392793015,1
E01004406,E01004406,-0.818464013,1
E01004407,E01004407,-0.367097483,1
E01004408,E01004408,-0.28789383,2
E01004409,E01004409,0.302092539,4
E01004410,E01004410,0.667821121,6
E01004411,E01004411,-0.504744345,1
E01004412,E01004412,-0.407069644,1
E01004413,E01004413,0.455215686,5
E01004414,E01004414,-0.283645385,2
E01004415,E01004415,0.889054495,7
E01004416,E01004416,-0.217550835,2
E01004417,E01004417,0.479659863,5
E01004418,E01004418,-0.418114642,1
E01004419,E01004419,-0.436862167,1
E01004420,E01004420,0.727506722,6
E01004421,E01004421,-0.677615255,1
E01004422,E01004422,-0.566698639,1
E01004423,E01004423,0.3212869,4
E01004424,E01004424,0.219874965,4
E01004425,E01004425,-0.763116041,1
E01004426,E01004426,-0.420904301,1
E01004427,E01004427,-0.621410948,1
E01004428,E01004428,-0.430442098,1
E01004429,E01004429,-0.93704008,1
E01004430,E01004430,-0.82898964,1
E01004432,E01004432,-0.542993271,1
E01004434,E01004434,-0.609905305,1
E01004435,E01004435,-0.568467538,1
E01004436,E01004436,-0.88917494,1
E01004437,E01004437,-0.560508326,1
E01004438,E01004438,-0.583976917,1
E01004439,E01004439,-0.754170494,1
E01004440,E01004440,-0.692965687,1
E01004441,E01004441,-0.885518996,1
E01004442,E01004442,-0.599430905,1
E01004443,E01004443,-0.857248457,1
E01004444,E01004444,-0.327606863,2
E01004445,E01004445,-0.657847276,1
E01004446,E01004446,-0.555572341,1
E01004447,E01004447,-0.688048125,1
E01004448,E01004448,-0.72873231,1
E01004449,E01004449,-0.342007925,2
E01004450,E01004450,0.087542335,3
E01004451,E01004451,0.062991705,3
E01004452,E01004452,0.519731657,5
E01004453,E01004453,0.218236676,4
E01004454,E01004454,0.07438426,3
E01004455,E01004455,0.461744368,5
E01004456,E01004456,0.446342847,5
E01004457,E01004457,-0.862508619,1
E01004458,E01004458,-0.849734721,1
E01004459,E01004459,-0.423890621,1
E01004460,E01004460,-0.743733704,1
E01004462,E01004462,-0.83115658,1
E01004463,E01004463,-0.849836278,1
E01004464,E01004464,-0.233910314,2
E01004465,E01004465,-0.516409719,1
E01004466,E01004466,-0.27522491,2
E01004467,E01004467,-0.451522407,1
E01004468,E01004468,-0.724764242,1
E01004469,E01004469,-0.431390836,1
E01004470,E01004470,-0.472722452,1
E01004471,E01004471,-0.16200442,2
E01004472,E01004472,-0.864189825,1
E01004473,E01004473,-0.361317813,2
E01004474,E01004474,-0.631573821,1
E01004475,E01004475,-0.497915972,1
E01004476,E01004476,-0.561822315,1
E01004477,E01004477,-0.954056145,1
E01004478,E01004478,-0.821530527,1
E01004479,E01004479,-0.696733763,1
E01004480,E01004480,-0.880940585,1
E01004481,E01004481,-0.551073375,1
E01004482,E01004482,-0.479729704,1
E01004483,E01004483,-0.200344857,2
E01004484,E01004484,-0.522854848,1
E01004485,E01004485,-0.357327703,2
E01004486,E01004486,-0.178330153,2
E01004487,E01004487,-0.059415146,2
E01004488,E01004488,-0.444725621,1
E01004489,E01004489,0.01510904,3
E01004490,E01004490,-0.762922201,1
E01004491,E01004491,-0.743074432,1
E01004492,E01004492,-0.397892105,1
E01004493,E01004493,0.313532352,4
E01004494,E01004494,-0.599430148,1
E01004495,E01004495,-0.36469472,1
E01004496,E01004496,-0.152623289,2
E01004497,E01004497,-0.548582761,1
E01004498,E01004498,-0.621044248,1
E01004499,E01004499,-0.827576307,1
E01004500,E01004500,-0.553642086,1
E01004501,E01004501,-0.087345437,2
E01004502,E01004502,-0.647543098,1
E01004503,E01004503,-0.516831444,1
E01004504,E01004504,-0.881790632,1
E01004505,E01004505,-0.696431979,1
E01004506,E01004506,-0.748185379,1
E01004507,E01004507,-0.920553773,1
E01004508,E01004508,-0.653227512,1
E01004510,E01004510,-0.626650542,1
E01004511,E01004511,-1.047669772,1
E01004512,E01004512,-0.863626995,1
E01004513,E01004513,-0.401624003,1
E01004514,E01004514,-0.480793657,1
E01004515,E01004515,-0.393596337,1
E01004516,E01004516,-0.687805205,1
E01004517,E01004517,-0.453893729,1
E01004518,E01004518,-0.64681129,1
E01004519,E01004519,-0.630771521,1
E01004520,E01004520,-0.800694649,1
E01004521,E01004521,-0.882815424,1
E01004522,E01004522,-0.473868238,1
E01004523,E01004523,-0.522199522,1
E01004524,E01004524,0.441944719,5
E01004525,E01004525,-0.778527728,1
E01004526,E01004526,-0.544848405,1
E01004527,E01004527,-0.384379144,1
E01004528,E01004528,-0.321030047,2
E01004529,E01004529,-0.829524618,1
E01004530,E01004530,-0.416976454,1
E01004531,E01004531,-0.063383395,2
E01004532,E01004532,-0.508184466,1
E01004533,E01004533,-0.476900074,1
E01004534,E01004534,-0.67876193,1
E01004535,E01004535,-0.229019965,2
E01004536,E01004536,-0.74237147,1
E01004537,E01004537,0.14079732,3
E01004538,E01004538,-0.135097314,2
E01004539,E01004539,0.183021636,3
E01004540,E01004540,0.004035747,3
E01004541,E01004541,0.671798926,6
E01004542,E01004542,-0.897038562,1
E01004543,E01004543,-0.805085485,1
E01004544,E01004544,-0.555703765,1
E01004545,E01004545,-0.76419408,1
E01004546,E01004546,-0.879964123,1
E01004547,E01004547,-0.24157776,2
E01004548,E01004548,-0.586086294,1
E01004549,E01004549,0.035152602,3
E01004550,E01004550,0.698567533,6
E01004551,E01004551,-0.903512303,1
E01004552,E01004552,-1.140461389,1
E01004553,E01004553,-0.837601869,1
E01004554,E01004554,-1.134078314,1
E01004555,E01004555,-0.924401414,1
E01004556,E01004556,-0.954600392,1
E01004557,E01004557,-0.839736239,1
E01004558,E01004558,-1.043919844,1
E01004559,E01004559,-0.429877983,1
E01004560,E01004560,-0.487297756,1
E01004563,E01004563,-0.351292166,2
E01004564,E01004564,0.124733279,3
E01004565,E01004565,-0.021859666,3
E01004566,E01004566,-0.593520252,1
E01004567,E01004567,0.023063447,3
E01004568,E01004568,-0.01091651,3
E01004569,E01004569,-0.146239571,2
E01004570,E01004570,0.629452004,6
E01004571,E01004571,-0.074726354,2
E01004572,E01004572,-0.358951241,2
E01004573,E01004573,0.48912917,5
E01004574,E01004574,0.003287888,3
E01004575,E01004575,1.157643394,8
E01004576,E01004576,0.059816193,3
E01004577,E01004577,-0.150668412,2
E01004579,E01004579,-0.450937103,1
E01004580,E01004580,-0.221751637,2
E01004581,E01004581,-0.347621778,2
E01004582,E01004582,-0.534071158,1
E01004583,E01004583,0.961680317,7
E01004584,E01004584,-0.260248615,2
E01004585,E01004585,-0.548459206,1
E01004586,E01004586,-0.964598868,1
E01004587,E01004587,-0.93210141,1
E01004588,E01004588,-0.969953007,1
E01004589,E01004589,-0.727453393,1
E01004590,E01004590,0.383684093,4
E01004591,E01004591,-0.060589385,2
E01004592,E01004592,0.376044585,4
E01004593,E01004593,-0.719390934,1
E01004594,E01004594,-0.630114429,1
E01004595,E01004595,-0.675071993,1
E01004596,E01004596,-0.730636983,1
E01004597,E01004597,-0.606140196,1
E01004598,E01004598,-0.869890592,1
E01004599,E01004599,-1.076643285,1
E01004601,E01004601,-0.632021405,1
E01004602,E01004602,-0.702174157,1
E01004604,E01004604,-0.76926569,1
E01004605,E01004605,-0.428759057,1
E01004606,E01004606,-0.973935112,1
E01004607,E01004607,-0.900440441,1
E01004608,E01004608,-0.468546349,1
E01004609,E01004609,-0.619442714,1
E01004610,E01004610,-0.437204309,1
E01004611,E01004611,-0.682638086,1
E01004612,E01004612,-0.4710049,1
E01004613,E01004613,-0.340417454,2
E01004614,E01004614,-0.620554964,1
E01004615,E01004615,-0.268309813,2
E01004616,E01004616,-0.407452133,1
E01004617,E01004617,-0.428948748,1
E01004618,E01004618,-0.454624942,1
E01004619,E01004619,-0.645722283,1
E01004620,E01004620,-0.680696978,1
E01004621,E01004621,-0.727346736,1
E01004622,E01004622,-0.503076514,1
E01004623,E01004623,-0.510258493,1
E01004624,E01004624,-0.489437007,1
E01004625,E01004625,-0.736348421,1
E01004626,E01004626,0.126178821,3
E01004627,E01004627,-0.780018296,1
E01004628,E01004628,0.282539224,4
E01004629,E01004629,-0.728948614,1
E01004630,E01004630,-0.168437894,2
E01004631,E01004631,0.666515929,6
E01004632,E01004632,-0.899891543,1
E01004633,E01004633,-0.12659363,2
E01004634,E01004634,-0.701565675,1
E01004635,E01004635,-0.635893948,1
E01004636,E01004636,-0.600317452,1
E01004637,E01004637,-0.746366683,1
E01004638,E01004638,-0.909375008,1
E01004639,E01004639,-0.590537548,1
E01004640,E01004640,-0.551236573,1
E01004641,E01004641,-0.264862284,2
E01004642,E01004642,-0.401252969,1
E01004643,E01004643,-0.493060339,1
E01004644,E01004644,-0.363746942,1
E01004645,E01004645,0.703190216,6
E01004646,E01004646,-1.583742446,1
E01004647,E01004647,-1.857778203,1
E01004648,E01004648,-1.192474867,1
E01004649,E01004649,-2.006190982,1
E01004650,E01004650,-1.831667508,1
E01004651,E01004651,-1.530553065,1
E01004652,E01004652,-0.852395994,1
E01004653,E01004653,-1.140970673,1
E01004654,E01004654,-1.011680347,1
E01004656,E01004656,-0.817127265,1
E01004657,E01004657,-1.684115048,1
E01004658,E01004658,-1.294875038,1
E01004659,E01004659,-1.519193208,1
E01004660,E01004660,-1.72518924,1
E01004661,E01004661,-1.388171227,1
E01004662,E01004662,-1.542315565,1
E01004663,E01004663,-1.50397202,1
E01004665,E01004665,0.129465472,3
E01004668,E01004668,0.005361764,3
E01004669,E01004669,0.601773118,5
E01004670,E01004670,0.827158328,6
E01004674,E01004674,0.220195675,4
E01004675,E01004675,-0.024030841,3
E01004676,E01004676,-0.45996185,1
E01004677,E01004677,0.049230174,3
E01004678,E01004678,-0.222027048,2
E01004679,E01004679,-0.016337642,3
E01004680,E01004680,-1.340528214,1
E01004681,E01004681,-1.175760485,1
E01004682,E01004682,-1.149850804,1
E01004683,E01004683,-1.502245349,1
E01004684,E01004684,-1.069693632,1
E01004686,E01004686,-1.069828758,1
E01004687,E01004687,-1.325149896,1
E01004690,E01004690,-1.675204784,1
E01004691,E01004691,-1.674530672,1
E01004692,E01004692,-1.847365733,1
E01004693,E01004693,-1.440245731,1
E01004694,E01004694,-1.263113186,1
E01004695,E01004695,-1.280768407,1
E01004696,E01004696,-0.373572049,1
E01004697,E01004697,-1.11269848,1
E01004698,E01004698,-0.925251071,1
E01004699,E01004699,-1.262252376,1
E01004700,E01004700,-0.69727165,1
E01004701,E01004701,-0.889732187,1
E01004702,E01004702,-0.238253319,2
E01004703,E01004703,-1.019434587,1
E01004705,E01004705,-1.256283778,1
E01004706,E01004706,-1.294119799,1
E01004707,E01004707,-1.313600322,1
E01004708,E01004708,0.262232569,4
E01004709,E01004709,-0.813522375,1
E01004710,E01004710,-0.244835128,2
E01004711,E01004711,-0.490988199,1
E01004712,E01004712,-1.535026153,1
E01004713,E01004713,-1.514558663,1
E01004714,E01004714,-1.552975031,1
E01004715,E01004715,-1.282832674,1
E01004716,E01004716,-1.593138987,1
E01004717,E01004717,-1.475449371,1
E01004718,E01004718,0.034958803,3
E01004719,E01004719,0.025899354,3
E01004720,E01004720,0.258549446,4
E01004721,E01004721,0.265095193,4
E01004722,E01004722,0.039369113,3
E01004723,E01004723,-0.298661228,2
E01004724,E01004724,-1.661464856,1
E01004725,E01004725,-1.221065233,1
E01004726,E01004726,-1.632926804,1
E01004727,E01004727,-1.780418118,1
E01004728,E01004728,-1.029707011,1
E01004729,E01004729,-0.504866226,1
E01004730,E01004730,-1.773658781,1
E01004731,E01004731,-0.994383731,1
E01004732,E01004732,4.67186973,10
E01004733,E01004733,0.661346287,6
E01004734,E01004734,0.11855684,3
E01004735,E01004735,0.651972075,6
E01004736,E01004736,-1.111249875,1
E01004737,E01004737,-0.427900189,1
E01004740,E01004740,0.942246686,7
E01004741,E01004741,0.519541241,5
E01004742,E01004742,0.31540729,4
E01004743,E01004743,-0.088968794,2
E01004744,E01004744,0.992486517,7
E01004746,E01004746,0.813936634,6
E01004747,E01004747,0.603964648,5
E01004748,E01004748,-0.090565277,2
E01004749,E01004749,-0.515540238,1
E01004750,E01004750,0.239750599,4
E01004751,E01004751,-0.423864949,1
E01004752,E01004752,0.208746126,4
E01004753,E01004753,-0.115455438,2
E01004754,E01004754,0.552724708,5
E01004755,E01004755,-0.281865411,2
E01004756,E01004756,-0.373980568,1
E01004757,E01004757,-0.214657234,2
E01004760,E01004760,-0.50471905,1
E01004761,E01004761,-1.176194778,1
E01004762,E01004762,-1.24988986,1
E01004763,E01004763,-0.609760995,1
E01004765,E01004765,-1.294438337,1
E01032512,E01032512,0.580295226,5
E01032513,E01032513,0.36215158,4
E01032562,E01032562,0.429092945,5
E01032563,E01032563,0.336088506,4
E01032564,E01032564,0.265265681,4
E01032565,E01032565,0.334382696,4
E01032566,E01032566,-0.166472935,2
E01032567,E01032567,-0.598280565,1
E01032568,E01032568,0.024691006,3
E01032569,E01032569,0.134786364,3
E01032570,E01032570,1.17670039,8
E01032572,E01032572,-0.664780783,1
E01032573,E01032573,-0.826288744,1
E01032574,E01032574,-0.577803632,1
E01032575,E01032575,0.148290849,3
E01032576,E01032576,-0.615818308,1
E01032577,E01032577,0.035626004,3
E01032579,E01032579,-0.269124614,2
E01032580,E01032580,-0.476139398,1
E01032581,E01032581,-0.58126777,1
E01032582,E01032582,0.680187941,6
E01032583,E01032583,0.371940136,4
E01032584,E01032584,0.554978856,5
E01032623,E01032623,-0.016000063,3
E01032637,E01032637,-1.324482158,1
E01032638,E01032638,-1.172438752,1
E01032639,E01032639,-0.331836305,2
E01032640,E01032640,-1.142464815,1
E01032646,E01032646,-0.699867865,1
E01032719,E01032719,0.098716324,3
E01032739,E01032739,-1.042609682,1
E01032740,E01032740,-1.257448848,1
E01032741,E01032741,-0.134254022,2
E01032742,E01032742,0.483073414,5
E01032743,E01032743,-0.567696067,1
E01032744,E01032744,1.628433527,9
E01032764,E01032764,-0.070208108,2
E01032765,E01032765,0.019804244,3
E01032767,E01032767,-1.424635758,1
E01032768,E01032768,-0.925027082,1
E01032769,E01032769,-0.966522278,1
E01032770,E01032770,-1.099011974,1
E01032771,E01032771,-1.002182528,1
E01032772,E01032772,-0.897253733,1
E01032774,E01032774,-0.505759214,1
E01032775,E01032775,-1.262585151,1
E01032776,E01032776,-1.192031798,1
E01032777,E01032777,-1.090395389,1
E01032779,E01032779,-1.160384356,1
E01032780,E01032780,-0.96840278,1
E01032781,E01032781,-1.346584862,1
E01032782,E01032782,-1.287701098,1
E01032783,E01032783,-0.645131136,1
E01032784,E01032784,-0.150810988,2
E01032785,E01032785,-0.991054901,1
E01032786,E01032786,-0.429594509,1
E01032787,E01032787,-0.321823305,2
E01032788,E01032788,-0.336962018,2
E01032789,E01032789,-1.074036521,1
E01032790,E01032790,-0.416130284,1
E01032803,E01032803,-0.387097715,1
E01032834,E01032834,-1.081386829,1
E01033000,E01033000,-0.321336934,2
E01033030,E01033030,-1.333346922,1
E01033081,E01033081,-0.1377343,2
E01033082,E01033082,0.617771721,6
E01033083,E01033083,-1.845484431,1
E01033084,E01033084,-0.977276824,1
E01033086,E01033086,0.151268446,3
E01033098,E01033098,-1.00022671,1
E01033099,E01033099,-0.675993756,1
E01033100,E01033100,0.32534672,4
E01033132,E01033132,-0.520859867,1
E01033133,E01033133,-0.964601404,1
E01033135,E01033135,-0.860573516,1
E01033146,E01033146,-0.373990383,1
E01033148,E01033148,-0.083786385,2
E01033150,E01033150,-0.148263239,2
E01033151,E01033151,0.018572091,3
E01033208,E01033208,-0.635521226,1
E01033320,E01033320,0.000246568,3
E01033322,E01033322,-0.222492266,2
E01033324,E01033324,0.035640368,3
E01033325,E01033325,-0.831372327,1
E01033327,E01033327,-0.159825467,2
E01033341,E01033341,0.133506598,3
E01033455,E01033455,-0.534024811,1
E01033456,E01033456,-0.214958724,2
E01033457,E01033457,-0.828131975,1
E01033463,E01033463,-0.893805655,1
E01033485,E01033485,-0.319507002,2
E01033486,E01033486,0.082902413,3
E01033487,E01033487,-0.670195537,1
E01033488,E01033488,-0.606284796,1
E01033489,E01033489,-1.066017286,1
E01033490,E01033490,-0.816404399,1
E01033491,E01033491,-0.270822604,2
E01033493,E01033493,-0.876742686,1
E01033494,E01033494,-0.60495025,1
E01033569,E01033569,-0.645264484,1
E01033570,E01033570,-0.826871993,1
E01033571,E01033571,0.402451639,4
E01033579,E01033579,-1.017274851,1
E01033580,E01033580,-1.41925527,1
E01033581,E01033581,-0.384007309,1
E01033582,E01033582,-0.987564026,1
E01033584,E01033584,0.110928541,3
E01033586,E01033586,-0.79412786,1
E01033587,E01033587,-0.916835447,1
E01033589,E01033589,-1.375008505,1
E01033590,E01033590,-1.360548673,1
E01033591,E01033591,-0.707768999,1
E01033592,E01033592,-1.362666482,1
E01033593,E01033593,-1.077835366,1
E01033594,E01033594,-0.103360188,2
E01033597,E01033597,-0.196117964,2
E01033598,E01033598,0.308940501,4
E01033599,E01033599,-0.591995483,1
E01033601,E01033601,-0.114102769,2
E01033602,E01033602,-0.180958032,2
E01033603,E01033603,-0.11376812,2
E01033604,E01033604,-0.419427785,1
E01033605,E01033605,-0.060393321,2
E01033699,E01033699,-0.368325066,1
E01033700,E01033700,-0.218991045,2
E01033702,E01033702,-0.607199214,1
E01033703,E01033703,0.561559555,5
E01033704,E01033704,0.134680878,3
E01033705,E01033705,-0.372337544,1
E01033706,E01033706,-0.694799588,1
E01033708,E01033708,-0.700678263,1
E01033709,E01033709,-0.374596758,1
E01033710,E01033710,-0.764930231,1
E01033711,E01033711,-1.026705547,1
E01033712,E01033712,0.729384278,6
E01033713,E01033713,0.154616668,3
E01033727,E01033727,-0.339389114,2
E01033728,E01033728,-0.71229317,1
E01033729,E01033729,0.084983631,3
E01033732,E01033732,-0.7282102,1
E01033734,E01033734,-0.815699182,1
E01033735,E01033735,-0.276471659,2
E01033736,E01033736,-0.835743133,1
E01033737,E01033737,-0.077679621,2
E01033738,E01033738,-0.620071392,1
E01033739,E01033739,-1.021179495,1
E01033740,E01033740,-0.673600989,1
E01033741,E01033741,-0.856904031,1
E01033742,E01033742,-0.826288074,1
E01033743,E01033743,-0.314917921,2
E01033744,E01033744,-0.17527719,2
E01033745,E01033745,-0.403087034,1
E01033746,E01033746,-0.274531189,2
