MHI_2022,LSOA22
-0.425938152,E01001207
-0.140790077,E01001208
-0.58660499,E01001209
0.989458958,E01001210
-0.51464018,E01001211
0.046222137,E01001212
-0.49912935,E01001213
-0.51867337,E01001214
-0.512833752,E01001215
-0.623485386,E01001216
-0.176914598,E01001217
0.353179986,E01001218
0.92340797,E01001219
-0.003145717,E01001220
-0.28000339,E01034030
-0.62305743,E01034028
-0.110171766,E01001223
-0.719550231,E01001224
-0.897954089,E01001225
-0.519643598,E01001226
-0.546735124,E01001227
-0.416734597,E01001228
0.605799139,E01001229
-0.408389146,E01001230
-1.032353791,E01001231
0.204662347,E01001232
-0.10979738,E01001233
-0.857995512,E01001234
-0.485319389,E01001235
-0.332932697,E01001236
0.054139612,E01001237
-0.541914597,E01034026
-0.599146176,E01001239
-0.486159054,E01001240
-0.527904977,E01001241
-0.088949108,E01001242
-0.890535417,E01001243
-1.011161649,E01001244
-0.704092021,E01001245
-0.542727167,E01001246
-0.365473838,E01001247
-0.060905358,E01001248
0.348199184,E01001249
1.83192313,E01001250
-0.36764236,E01001251
0.494386343,E01001252
-0.327436837,E01001253
-0.01988716,E01001254
-0.51112185,E01001255
0.332003207,E01001257
-0.211488822,E01001258
-0.050594518,E01001259
0.441203688,E01001260
0.201583211,E01001261
1.007382162,E01001262
-0.531717722,E01001263
0.271750579,E01001264
-0.406854504,E01001265
-0.028762775,E01001266
0.591300583,E01001267
0.477295756,E01001268
-0.905640866,E01001269
-1.06269559,E01001270
-0.702624954,E01001271
0.710600377,E01001272
-0.891880422,E01001273
-1.428660009,E01001274
-0.81528763,E01001275
-0.542550824,E01001276
-0.724979047,E01001277
-1.143271287,E01001278
-0.587738386,E01001279
-0.806423008,E01001280
0.398244012,E01001281
0.349648864,E01001282
0.84368855,E01001283
0.545082644,E01001284
0.823052447,E01001285
0.181246685,E01001286
0.324687026,E01001287
-0.362787067,E01001288
-0.778227242,E01001289
-0.183344148,E01001290
0.258482154,E01001291
0.155545006,E01001292
0.420228147,E01001293
-0.232752122,E01001294
-0.230334734,E01001295
-0.05980627,E01001296
0.467811338,E01001297
1.422419615,E01001298
-0.34585391,E01001299
-0.576665082,E01001300
0.15481028,E01001301
-0.847725013,E01001302
-0.95411342,E01001303
0.042022262,E01001304
-0.578467218,E01001305
-0.61414864,E01001306
-0.742498415,E01001307
-1.07332068,E01001308
-1.16383742,E01001309
-1.392495716,E01001310
-0.247026473,E01001311
-0.492120072,E01001312
-1.094755111,E01001313
-0.92873679,E01001314
-0.910168317,E01001315
-0.484404452,E01001316
-0.508988568,E01001317
-0.330368116,E01001318
-1.372378419,E01001319
-0.19454995,E01001320
-0.153997691,E01001321
-0.570975443,E01001322
-0.552605039,E01001323
0.085773863,E01001324
0.110874959,E01001325
-0.343832653,E01001326
0.428588859,E01001327
-0.349620172,E01001328
0.061048356,E01001329
0.055094447,E01001330
-0.103152817,E01001331
0.008899836,E01001332
0.175890631,E01001333
-0.85324918,E01001334
0.668769885,E01001335
-0.168651539,E01001336
-0.066148825,E01001337
0.196759658,E01001338
-0.037232517,E01001339
-0.162234301,E01001340
-1.107670125,E01001341
-0.993781726,E01001342
-0.604373326,E01001343
-0.469311003,E01001344
-1.146411843,E01001345
-0.413440634,E01001346
-0.694439416,E01001347
-0.295733229,E01001348
0.419411348,E01001349
-0.57048024,E01001350
0.081961624,E01001351
-0.794965758,E01001352
-0.255711171,E01001353
0.187872981,E01001354
-0.311965832,E01001355
-0.198399997,E01001356
-0.166078745,E01001357
-0.499144826,E01001358
-0.625113628,E01001359
-0.549878583,E01001360
0.185774587,E01001361
0.373829112,E01001362
-0.395581117,E01001363
1.498960422,E01001364
-0.39606561,E01001365
-0.839644727,E01001366
-0.312170077,E01001367
-0.585393013,E01001368
-0.903706613,E01001369
-0.50405408,E01001370
-0.636378072,E01001371
-0.836182699,E01001372
-0.769082766,E01001373
-0.751944528,E01001374
-0.889125965,E01001375
-0.294020221,E01001376
-1.292913297,E01001377
-1.07255639,E01001379
-0.528960423,E01001380
-0.721644932,E01001381
-0.780565597,E01001382
-0.48512639,E01001383
-1.032157677,E01001384
-1.106607635,E01001385
-0.578672507,E01001386
0.078429846,E01001387
-0.230358307,E01001388
0.367896996,E01001389
-1.185299249,E01001390
-0.955098376,E01001391
-1.189425803,E01001392
-0.896074716,E01001393
-0.738722452,E01001394
-0.33996192,E01001395
-0.739760051,E01001396
-0.83995919,E01001397
-0.168136393,E01001398
-0.379662653,E01001399
0.26395755,E01001400
-0.289036501,E01001401
-0.387669264,E01001402
-0.317360468,E01001403
-0.436612038,E01001404
0.526848326,E01001405
-0.346791698,E01001406
-0.27640167,E01001407
0.033154797,E01001408
-0.022717674,E01001409
-0.065518644,E01001410
-0.36822181,E01001411
-0.00391415,E01001412
0.232957276,E01001413
0.39151537,E01001414
-0.726331877,E01001415
-0.608140759,E01001416
-0.50682143,E01001417
-0.090430343,E01001418
-0.246597324,E01001419
-0.051396706,E01001420
0.216077696,E01001421
-0.468177614,E01001422
-0.093574137,E01001423
-0.050439034,E01001424
-0.322554046,E01001425
-0.333069134,E01001426
-0.075487179,E01001427
-0.390156818,E01001428
-0.046602929,E01001429
-0.139342154,E01001430
-0.413891747,E01001431
-0.492163579,E01001432
-0.207415317,E01001433
-0.32728356,E01001434
-0.400020165,E01001435
-0.03857001,E01001436
0.430829948,E01001437
-0.003793326,E01001438
-0.139178976,E01001439
-0.33434055,E01001440
-0.248907817,E01001441
0.049508614,E01001442
-0.331698495,E01001444
-0.299586065,E01001445
-0.149299522,E01001446
0.121063931,E01001447
-0.287132101,E01001448
-0.548864611,E01001449
-0.341222527,E01001450
-0.127857726,E01001451
-0.384043387,E01001452
-0.730976773,E01001453
-0.319936864,E01001454
-0.320765738,E01001455
-0.944089803,E01001456
0.282424621,E01001457
-0.460666366,E01001458
-0.655589458,E01001459
-0.551306236,E01001460
0.337134448,E01001461
-0.108312428,E01001462
-0.225906106,E01001463
-0.088692512,E01001464
-0.422655845,E01001465
-0.458975041,E01001466
-0.444745659,E01001467
0.610715429,E01001468
-0.2353292,E01001469
-0.471928479,E01001470
-0.212960697,E01001471
-0.196067911,E01001472
-0.2340355,E01001473
-0.419904201,E01001474
-0.697413861,E01001475
-0.025361079,E01001476
-0.357739856,E01001477
-0.365894992,E01001478
-0.007429782,E01001479
0.330218299,E01001480
-0.381999192,E01001481
-0.370547494,E01001482
-0.248122661,E01001483
-0.396089874,E01001484
-0.121930913,E01001485
-0.050207484,E01001486
-0.352321715,E01001487
-0.571726707,E01001488
-0.275382416,E01001489
-0.279120784,E01001491
-0.400700678,E01001492
-0.070372729,E01001493
-0.631997227,E01001494
-0.375424974,E01001495
-0.421633931,E01001496
-0.51827072,E01001497
-0.534809445,E01001498
-0.026050867,E01001499
-0.421644597,E01001500
-0.480720294,E01001501
-0.336131196,E01001502
-0.356933846,E01001503
-0.039377273,E01001504
0.225128165,E01001505
-0.27375075,E01033926
0.002482814,E01001507
-0.075112238,E01001508
-0.130813154,E01001509
0.159020583,E01033926
-0.476639373,E01001511
-0.446603946,E01001512
0.067649438,E01001513
-0.487777056,E01001514
-0.152148328,E01001515
-0.371728758,E01001516
0.228290134,E01001517
-0.223800388,E01001518
-0.755605271,E01033927
-0.604601086,E01001520
-0.534484473,E01001521
-0.13971788,E01001522
-0.685036279,E01001523
-0.519183365,E01001524
-0.545580545,E01001525
-0.758956099,E01001526
-0.315807388,E01001527
-0.465607624,E01001528
-0.386509373,E01001529
-0.589761309,E01001530
-0.647832818,E01001531
-0.943104823,E01001532
-0.275044563,E01001533
-0.660937473,E01001534
-0.993439556,E01001535
-0.044173443,E01001536
0.483052884,E01001537
-0.35036171,E01001538
-0.113663614,E01001539
-0.15016565,E01001540
0.07088522,E01001541
-0.211276073,E01001542
-0.163932215,E01001543
-0.224344509,E01001544
0.301250846,E01001545
-0.327322345,E01001546
-0.047043663,E01001547
-0.334264427,E01001548
-0.324420007,E01001549
-0.416811372,E01001550
-0.024169778,E01001551
0.148654067,E01001552
-0.440480152,E01001553
-0.310719425,E01001554
-0.731007415,E01001555
-0.389228199,E01001556
-0.723044028,E01001557
-0.86864801,E01001558
-0.307446973,E01001559
-0.55372665,E01001560
-0.267870399,E01001562
-0.46942616,E01001563
-0.437506906,E01001564
0.056000305,E01001565
-0.157996613,E01001566
-0.625956346,E01001567
-0.49913667,E01001568
-0.571685855,E01001569
-0.605834655,E01001570
-0.714312035,E01001571
-0.465328642,E01001572
-0.754894351,E01001573
-0.142076142,E01001574
0.126447272,E01001575
0.509197333,E01001576
-0.419785613,E01001577
-0.458277737,E01001578
0.342481373,E01001579
-0.306855913,E01001580
0.392162814,E01001581
-0.227799832,E01001582
-0.431209002,E01001583
-0.348998302,E01001584
-0.442223935,E01001585
0.559524124,E01001586
-0.616136195,E01001587
1.366151537,E01001588
0.403892166,E01001589
0.039949621,E01001590
0.481901373,E01001591
-0.02798118,E01001592
-0.165438259,E01001593
0.387747505,E01001594
-0.008719741,E01001595
0.093708514,E01001596
0.185777747,E01001597
0.207722379,E01001598
-0.276023077,E01001599
-0.488246999,E01001600
0.398906463,E01001601
0.354246163,E01001602
0.336371197,E01001603
-0.10918787,E01001604
-0.228099772,E01001605
-0.60884701,E01001606
0.223774007,E01001607
-0.135500434,E01001608
0.379621652,E01001609
-0.497248931,E01001610
-0.04503765,E01001611
0.336336339,E01001613
-0.288406865,E01001614
0.08917393,E01001615
0.121197352,E01001617
0.128350208,E01001618
-0.417994478,E01001619
0.002435654,E01001620
0.073835824,E01001621
-0.324553467,E01001623
0.502781838,E01001624
0.44438479,E01001625
-0.189488349,E01001629
-0.599678176,E01001631
-0.827714126,E01001632
-0.071109218,E01001633
0.608722712,E01001634
-0.567744989,E01001635
-0.297351512,E01001636
-0.504536843,E01001637
0.496424778,E01001638
-0.150188033,E01034178
-0.142747272,E01001641
-0.500812159,E01001642
-0.511026983,E01001644
0.073382894,E01001645
-0.018177952,E01001646
0.169338488,E01001647
-0.194486308,E01001648
0.053745589,E01001649
0.117826641,E01001650
0.138807492,E01001651
0.77767373,E01001652
0.601978578,E01001653
0.349706184,E01001654
0.414268304,E01001655
-0.048078799,E01001656
-0.436144564,E01001657
-0.323553433,E01001658
-0.123363817,E01001659
0.070067562,E01001660
0.338109108,E01001661
-0.592185717,E01034183
-0.183865658,E01001664
-0.532047223,E01001665
-0.393298905,E01001666
-0.106247062,E01034188
-0.420229004,E01034191
-0.128018764,E01001669
-0.607986304,E01001671
-0.722008244,E01001672
0.205550571,E01001673
-0.429620396,E01001674
-0.305415188,E01001675
-0.198065507,E01001676
-0.440088759,E01001677
-0.12779492,E01001678
-0.40215099,E01001679
-0.062685512,E01001680
-0.35180346,E01001681
-0.31141033,E01001682
-0.198246583,E01001683
-0.130126212,E01001684
-0.505410747,E01001685
0.000114714,E01001686
0.747190432,E01001687
0.359495348,E01001688
-0.049939556,E01001690
-0.114219109,E01001692
-0.113514113,E01001693
-0.065887575,E01001694
-0.05641406,E01001695
-0.104600553,E01001696
-0.310564347,E01001697
0.128034377,E01001698
-0.382893327,E01001699
-0.447512625,E01001700
0.455173152,E01001701
-0.367699061,E01001702
-0.037804099,E01001703
0.505409427,E01001704
-0.131584223,E01001705
0.795412821,E01034173
-0.328045618,E01001708
-0.234205252,E01034198
-0.258313343,E01001710
-0.366677772,E01034198
-0.089509465,E01001712
-0.642273961,E01034173
0.955533606,E01001714
-0.272480783,E01001715
0.301336617,E01001716
-0.054049085,E01001717
-0.460663457,E01001718
-0.038480013,E01001719
-0.439140387,E01001720
-0.26161366,E01001722
-0.282644703,E01001723
-0.25707611,E01001724
-0.115784627,E01001725
0.234904624,E01001726
-0.643360923,E01001727
-0.565205782,E01001728
0.22921455,E01001729
0.661192866,E01001730
-0.388946208,E01001731
0.833145488,E01001732
-0.150251209,E01001733
0.112952941,E01001734
0.485656245,E01001735
-0.167971217,E01001736
0.347245081,E01001737
-0.027569949,E01001738
0.38781112,E01001739
0.237713295,E01001740
-0.121232959,E01001741
0.33460415,E01001742
0.162621492,E01001744
0.240153967,E01001745
0.147674066,E01001746
-0.036745662,E01001747
-0.024579066,E01035640
-0.231699287,E01001749
-0.295830712,E01001750
-0.586902007,E01001751
0.363792743,E01035643
0.181605616,E01001753
-0.404108386,E01035642
0.70276374,E01001755
-0.385324061,E01001756
0.761419176,E01001757
0.290732073,E01001758
0.295672727,E01001759
0.253814707,E01001760
0.562513853,E01001761
-0.382229928,E01001762
-0.131152817,E01001763
0.238122543,E01001764
1.175511489,E01001765
0.080239457,E01001767
-0.014093074,E01001768
-0.237538056,E01001769
0.419127803,E01001770
-0.214284788,E01001772
-0.287106259,E01001773
-0.347879317,E01001774
0.102394343,E01001775
0.047293811,E01001776
-0.271144587,E01001777
-0.271696871,E01035648
-0.053094964,E01001780
0.241441232,E01001781
-0.628671282,E01035646
-0.228766843,E01001783
-0.388056139,E01001784
-0.22653011,E01001785
0.295743958,E01001786
0.568112543,E01001787
1.090791543,E01001788
0.22619565,E01001789
0.317099237,E01001790
0.986007087,E01001791
1.052848651,E01001792
0.016128912,E01001793
0.363576436,E01001794
-0.094916423,E01001795
-0.193023071,E01001796
0.383511125,E01001798
-0.629887628,E01001799
0.013923688,E01001800
0.807644988,E01001801
0.00754591,E01001802
-0.134279598,E01001803
-0.653498491,E01001804
-0.09403777,E01001805
0.818465206,E01001806
-0.763506986,E01001807
-0.829964221,E01001808
-0.758366205,E01001809
0.074806714,E01001811
-0.661604442,E01001812
0.476778346,E01001813
-0.675705082,E01001814
0.450919657,E01001815
0.01176832,E01001816
1.304795799,E01001819
0.635595886,E01001820
1.536199536,E01001821
0.586830568,E01001822
-0.910767842,E01001823
-0.13056351,E01001824
-1.003196945,E01001825
-0.350201642,E01001826
0.096468959,E01001827
0.230824855,E01001828
-0.179220234,E01001829
0.742487977,E01001830
-0.000781188,E01001831
0.142302927,E01001832
0.246960825,E01001833
0.209343728,E01001834
0.074497297,E01001835
-0.109703926,E01001836
-0.011991252,E01001837
1.292146817,E01001838
0.973179303,E01001839
1.426282305,E01001840
0.604153341,E01001841
1.855105529,E01001842
0.250457972,E01001843
0.028145844,E01001844
1.200112237,E01001845
0.979414614,E01001846
0.375719999,E01001847
0.608392397,E01001848
0.242526029,E01001849
0.439862419,E01001850
-0.30188684,E01001851
-0.190208652,E01001852
-0.30544405,E01001853
-0.359794719,E01001854
-0.410480619,E01001855
0.021776062,E01001856
0.157511031,E01001857
0.305918789,E01001858
-0.483014607,E01001859
0.136631678,E01001860
0.405337512,E01001861
-0.094844652,E01001862
-0.522572433,E01001863
-0.27272787,E01001864
-0.547063494,E01001865
-0.579097662,E01001866
-0.666417619,E01001867
0.353865628,E01001868
-0.862552061,E01001869
-0.655120113,E01001870
-0.662112702,E01001871
-0.204093248,E01001872
-0.664533898,E01001873
0.097951728,E01035484
0.083429618,E01001875
0.371383477,E01001876
-0.34553593,E01001877
-0.207049508,E01001878
-0.133663344,E01001879
-0.234138309,E01001880
-0.347907959,E01001881
-0.632490819,E01001882
-0.078588686,E01001883
0.793653467,E01001884
0.942520364,E01001885
0.282221099,E01001886
0.470464668,E01001887
-0.323396333,E01001888
-0.7401636,E01001889
-0.934749693,E01001890
-0.837876626,E01001891
0.364290312,E01001892
0.14721847,E01001893
0.428962902,E01001894
-0.435757625,E01001895
0.195343053,E01001896
-0.220749788,E01001897
-0.370712536,E01001898
0.458859513,E01001899
0.600673884,E01001900
-0.72172099,E01001901
0.095758766,E01001902
0.308784613,E01001903
-0.596278491,E01001904
-0.380915965,E01001905
-0.83088373,E01001906
-0.7939469,E01001907
-0.14430343,E01001908
0.00227971,E01001909
0.035497852,E01001910
0.013049362,E01001911
0.201613858,E01001912
-0.932818486,E01001913
-0.107723832,E01001914
-0.667151022,E01001915
-0.728920632,E01001916
0.297236868,E01001917
-0.531757987,E01001918
-0.649215955,E01001919
-0.166116814,E01001920
-0.213628881,E01001921
-0.479553504,E01001922
-0.37618656,E01001923
-0.847533687,E01001924
-0.771166004,E01001925
-0.930257246,E01001926
-0.41577628,E01001927
0.040235917,E01001928
-0.456296295,E01001929
0.943174256,E01001930
-0.375195572,E01001931
-0.680477759,E01001932
-0.163963777,E01001933
-0.155671247,E01001934
-0.241207686,E01001935
-0.628414036,E01001937
0.010018456,E01001938
0.099002247,E01035487
0.618245791,E01001940
0.156536709,E01001941
-0.540348961,E01001942
0.054951699,E01001943
0.598346409,E01001944
-0.030300077,E01001945
-0.326637656,E01001946
-0.176465598,E01001947
-0.783618236,E01001948
-0.916316546,E01001949
-0.601988639,E01001950
-0.752599637,E01001951
-0.467989308,E01001952
-0.356232934,E01001953
-0.317750828,E01001954
-0.125560271,E01001955
