bge_code,bge_type,la_name,co_name,reg_name,country,total_pop,urban_area,urban_pct,tc_goal,treecanopy,tc_gap,priority_i,inc_rank,incnorm,inc_dec,emp_rank,empnorm,emp_dec,hlth_rank,hlthnorm,hlth_dec,temp_diff,tempnorm,NO2_avg,PM25_avg,apb_index,dep_ratio,depratnorm,dep_perc,tes,la_tes,pctmineth,pct_child,pct_senior,la_code,co_code,peat
E01000083,LSOA,Barking and Dagenham,Barking,London,England,1931,0.18002634,1,0.2,0.112345645,0.087654355,0.640302683,6904,0.789563573,3,8025,0.755460647,3,10842,0.669906166,4,0.1,0.558552632,19.295,8.54,0.56960489,0.664655172,0.258929978,0.399274987,84,80,0.483099324,0.311237701,0.088037286,E09000002,E14000540,0
E01000084,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,1438,0.150106443,1,0.2,0.091192481,0.108807519,0.642943043,5030,0.846686389,2,7393,0.774679683,3,11120,0.661436754,4,-0.05,0.548684211,19.077,8.394,0.556311178,0.59600444,0.231822075,0.373435327,80,80,0.396935933,0.273991655,0.099443672,E09000002,E14000657,0
E01000085,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,1646,0.145438915,1,0.2,0.090999954,0.109000046,0.592851656,7390,0.774741529,3,9203,0.719585113,4,19518,0.405678772,7,0.35,0.575,19.891,8.452,0.57247686,0.612144956,0.238195431,0.379708384,81,80,0.40036452,0.27399757,0.105710814,E09000002,E14000657,0
E01000086,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,1447,0.140205409,1,0.2,0.097624541,0.102375459,0.676159548,5632,0.828326573,3,7318,0.776967663,3,5137,0.843590056,2,0.52,0.586184211,19.134,8.396,0.557301533,0.638731597,0.248693616,0.389771942,80,80,0.41995842,0.284035936,0.105736006,E09000002,E14000657,0
E01000087,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,1635,0.372618926,1,0.24,0.064258874,0.175741126,0.638450761,5212,0.841135747,2,8331,0.746125686,3,15307,0.533938582,6,0.37,0.576315789,23.586,8.868,0.656351262,0.606090373,0.235804676,0.377370031,68,80,0.492682927,0.29235474,0.085015291,E09000002,E14000657,0
E01000088,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,1975,0.226528601,1,0.2,0.117195516,0.082804484,0.619699154,10790,0.671200708,4,12495,0.619371568,5,12126,0.630849379,5,1.07,0.622368421,22.693,8.789,0.637560539,0.726398601,0.283310415,0.420759494,85,80,0.597067745,0.30278481,0.117974684,E09000002,E14000657,0
E01000089,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,1820,0.142573714,1,0.2,0.157520574,0.042479426,0.572146679,9981,0.69581262,4,13980,0.574130567,5,18445,0.438368267,7,0.11,0.559210526,21.646,8.552,0.60560927,0.70411985,0.274513273,0.413186813,93,80,0.561643836,0.32967033,0.083516484,E09000002,E14000657,0
E01000090,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,1706,1.890137677701125,1,0.36,0.095551886,0.264448114,0.573656263,8855,0.730122907,4,14060,0.571690055,5,18942,0.423226907,7,0.01,0.552631579,22.905,8.458,0.617989973,0.67254902,0.262046997,0.402110199,57,80,0.621052632,0.314771395,0.087338804,E09000002,E14000657,0
E01000091,LSOA,Barking and Dagenham,Barking,London,England,2085,0.24605945,1,0.2,0.124846101,0.075153899,0.667914054,3775,0.884930922,2,4635,0.858785845,2,11282,0.65650134,4,-0.46,0.521710526,21.538,8.672,0.612238337,0.646919431,0.251926721,0.392805755,85,80,0.674796748,0.331894484,0.060911271,E09000002,E14000540,0
E01000093,LSOA,Barking and Dagenham,Barking,London,England,1810,0.293852938,1,0.24,0.13416988,0.10583012,0.697775265,3596,0.890359572,2,5065,0.84566809,2,5519,0.83195223,2,-0.42,0.524342105,23.58,9.119,0.673507598,0.564390666,0.219338841,0.360773481,79,80,0.625553097,0.29558011,0.06519337,E09000002,E14000540,0
E01000094,LSOA,Barking and Dagenham,Barking,London,England,2462,0.60224198,1,0.24,0.116519586,0.123480414,0.569041854,9003,0.725609198,4,13554,0.587126297,5,16555,0.495917621,6,-0.54,0.516447368,20.317,8.449,0.578645304,0.574168798,0.223199902,0.36474411,80,80,0.723689557,0.341186028,0.023558083,E09000002,E14000540,0
E01000095,LSOA,Barking and Dagenham,Barking,London,England,2244,2.284663109189686,1,0.36,0.075918052,0.284081948,0.584168095,6925,0.788923114,3,13425,0.591031117,5,17759,0.459267609,6,-0.27,0.534210526,20.626,8.467,0.584505888,0.692307692,0.269849043,0.409090909,53,80,0.569271758,0.350713012,0.058377897,E09000002,E14000540,0
E01000096,LSOA,Barking and Dagenham,Barking,London,England,1661,0.602661976,1,0.3,0.085690259,0.214309741,0.656846892,3651,0.88868218,2,7977,0.756924954,3,15882,0.516420912,6,1.35,0.640789474,21.803,8.785,0.623967929,0.732012513,0.285527163,0.422636966,60,80,0.672705314,0.367850692,0.054786273,E09000002,E14000540,0
E01000097,LSOA,Barking and Dagenham,Barking,London,England,1938,0.179224439,1,0.2,0.094448314,0.105551686,0.673905144,5351,0.83689652,2,8344,0.745729103,3,5831,0.822477456,3,0.81,0.605263158,19.113,8.456,0.561109871,0.653583618,0.254558187,0.395252838,79,80,0.480600103,0.283281734,0.111971104,E09000002,E14000540,0
E01000098,LSOA,Barking and Dagenham,Barking,London,England,1933,0.175406203,1,0.2,0.095397816,0.104602184,0.668352872,4575,0.860532496,2,5822,0.822574741,3,9792,0.701864489,4,0.54,0.5875,19.142,8.487,0.56367382,0.649317406,0.252873601,0.393688567,80,80,0.573347107,0.307811692,0.085876875,E09000002,E14000540,0
E01000099,LSOA,Barking and Dagenham,Barking,London,England,2776,0.310091561,1,0.2,0.078022793,0.121977207,0.604945514,8476,0.741651163,3,11800,0.640543014,5,12858,0.608548623,5,0.62,0.592763158,19.443,8.431,0.564330181,0.562183455,0.218467287,0.359870317,79,80,0.532350827,0.301512968,0.058357349,E09000002,E14000540,0
E01000100,LSOA,Barking and Dagenham,Barking,London,England,1941,0.211560283,1,0.2,0.106458324,0.093541676,0.607325241,9665,0.7054195,4,10100,0.692251373,4,14418,0.561022423,5,0.99,0.617105263,19.155,8.48,0.563387382,0.624267782,0.242982334,0.38433797,83,80,0.471649485,0.29984544,0.08449253,E09000002,E14000540,0
E01000101,LSOA,Barking and Dagenham,Barking,London,England,1704,0.1639252,1,0.2,0.09083864,0.10916136,0.671036352,3849,0.882674068,2,6223,0.810341672,3,9545,0.709389471,4,0.91,0.611842105,19.155,8.48,0.563387382,0.589552239,0.229274314,0.370892019,79,80,0.469411765,0.267605634,0.103286385,E09000002,E14000540,0
E01000102,LSOA,Barking and Dagenham,Barking,London,England,1788,0.250378405,1,0.24,0.141957276,0.098042724,0.69456795,3043,0.907224984,2,4646,0.858450275,2,7036,0.785766512,3,0.52,0.586184211,19.161,8.498,0.564713938,0.671028037,0.261446411,0.401565996,80,80,0.44991606,0.303691275,0.09787472,E09000002,E14000540,0
E01000103,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,1767,0.699689849,1,0.3,0.209698231,0.090301769,0.613287105,8028,0.755314282,3,10618,0.676540574,4,9979,0.696167438,4,-0.53,0.517105263,19.486,8.237,0.551643955,0.579088472,0.225142519,0.36672326,84,80,0.550847458,0.288624788,0.078098472,E09000002,E14000657,0
E01000104,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,1915,0.217211038,1,0.2,0.150166802,0.049833198,0.631952465,5419,0.834822654,2,8092,0.753416718,3,11958,0.635967585,5,-0.3,0.532236842,19.213,8.204,0.545291423,0.628401361,0.244614547,0.385900783,91,80,0.528183716,0.310182768,0.075718016,E09000002,E14000657,0
E01000105,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,2328,0.220928507,1,0.2,0.11639185,0.08360815,0.695469857,4221,0.871328799,2,5349,0.837004271,2,4774,0.854649037,2,0.92,0.6125,19.596,8.417,0.565657705,0.587994543,0.228659232,0.370274914,83,80,0.488192357,0.27362543,0.096649485,E09000002,E14000657,0
E01000106,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,2201,0.219535615,1,0.2,0.11870855,0.08129145,0.69149368,3032,0.907560462,2,5211,0.841214155,2,7543,0.770320497,3,0.65,0.594736842,19.544,8.388,0.562887009,0.684009181,0.266572236,0.40617901,84,80,0.528293345,0.312585189,0.093593821,E09000002,E14000657,0
E01000107,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,1776,0.521737481,1,0.3,0.392279613,0,0.57644246,10392,0.683338925,4,13329,0.593959732,5,8175,0.751066293,3,-3.2,0.341447368,18.613,8.044,0.525319609,0.720930233,0.281151137,0.418918919,100,80,0.454087346,0.265202703,0.153716216,E09000002,E14000657,0
E01000108,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,1917,0.217579162,1,0.2,0.290176201,0,0.581981912,8694,0.73503309,4,11946,0.636089079,5,13637,0.584815988,5,-1.2,0.473026316,19.122,8.195,0.543311331,0.619087838,0.240936945,0.382368284,100,80,0.507579718,0.275952008,0.106416275,E09000002,E14000657,0
E01000110,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,1573,0.132147711,0.68,0.2,0.130570239,0.069429761,0.529694065,14678,0.552776846,6,16725,0.490604027,6,16046,0.511424567,6,0.11,0.559210526,18.388,8.29,0.538855326,0.54518664,0.211755807,0.352828989,89,80,0.669421488,0.240305149,0.11252384,E09000002,E14000657,0
E01000111,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,2150,0.278783491,0.94,0.24,0.146610491,0.093389509,0.61137152,8457,0.742230626,3,10920,0.667358145,4,13246,0.596728004,5,0.64,0.594078947,19.655,8.337,0.561043798,0.636225266,0.247703949,0.388837209,83,80,0.478422274,0.27627907,0.11255814,E09000002,E14000657,0
E01000112,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,1971,0.277557065,1,0.24,0.100997705,0.139002295,0.508627112,12627,0.615206319,5,19995,0.39100061,7,21026,0.359767243,7,0.62,0.592763158,19.545,8.36,0.560978103,0.52672347,0.204465312,0.345002537,80,80,0.641768293,0.257737189,0.087265348,E09000002,E14000657,0
E01000113,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,1991,0.153987829,1,0.2,0.113420492,0.086579508,0.552961582,10322,0.685473787,4,16043,0.511317877,6,17933,0.45396661,6,0.65,0.594736842,19.437,8.402,0.562247818,0.545807453,0.212000946,0.3530889,86,80,0.592388583,0.266700151,0.086388749,E09000002,E14000657,0
E01000114,LSOA,Barking and Dagenham,Dagenham and Rainham,London,England,2418,0.256168638,1,0.2,0.092146292,0.107853708,0.542213015,13863,0.577541249,5,17792,0.458084198,6,17851,0.456464782,6,1.41,0.644736842,18.685,8.209,0.537734091,0.701618578,0.273525604,0.412324235,83,80,0.682382134,0.332092639,0.080231596,E09000002,E14000657,0
E01000115,LSOA,Barnet,Chipping Barnet,London,England,1406,0.274217559,1,0.24,0.159737222,0.080262778,0.379889092,24852,0.243069322,8,26011,0.207962172,9,31772,0.032628564,10,0.47,0.582894737,17.12,8.326,0.52235479,0.710462287,0.277017692,0.415362731,91,91,0.398134864,0.190611664,0.224751067,E09000003,E14000636,0
E01000116,LSOA,Barnet,Chipping Barnet,London,England,1746,0.244832982,1,0.24,0.120209536,0.119790464,0.412212549,20597,0.372655464,7,25160,0.233862111,8,31379,0.044601511,10,0.97,0.615789474,16.947,8.309,0.518597991,0.758308157,0.295910443,0.431271478,86,91,0.371919771,0.247995418,0.18327606,E09000003,E14000636,0
E01000117,LSOA,Barnet,Chipping Barnet,London,England,1737,0.331352892,1,0.24,0.16172445,0.07827555,0.431712166,21222,0.353624691,7,21069,0.358328249,7,29887,0.090025591,10,1.03,0.619736842,16.473,8.243,0.50697032,0.724925521,0.282728745,0.420264824,90,91,0.274611399,0.212435233,0.207829591,E09000003,E14000636,0
E01000118,LSOA,Barnet,Chipping Barnet,London,England,2051,0.285260672,1,0.24,0.15260397,0.08739603,0.420686237,20191,0.384976669,7,21699,0.339109213,7,32170,0.02050329,10,1.23,0.632894737,17.08,8.324,0.52161882,0.613690008,0.238805521,0.380302292,89,91,0.373900293,0.220380302,0.159921989,E09000003,E14000636,0
E01000119,LSOA,Barnet,Chipping Barnet,London,England,1799,0.397703689,1,0.24,0.167564055,0.072435945,0.411849937,19862,0.394949526,7,23311,0.290085418,8,32503,0.010358274,10,0.45,0.581578947,17.996,8.422,0.542059193,0.667284523,0.259968221,0.400222346,91,91,0.439732143,0.210672596,0.18954975,E09000003,E14000636,0
E01000120,LSOA,Barnet,Chipping Barnet,London,England,1496,0.245248258,1,0.24,0.138385508,0.101614492,0.375011318,23592,0.281466345,8,28933,0.11909701,9,31931,0.027784548,10,0.83,0.606578947,17.094,8.323,0.521759603,0.709714286,0.276722331,0.415106952,89,91,0.448460509,0.212566845,0.202540107,E09000003,E14000636,0
E01000121,LSOA,Barnet,Chipping Barnet,London,England,1476,0.3765964,1,0.3,0.287806917,0.012193083,0.649069321,3532,0.892311446,2,3444,0.895057962,2,12164,0.629691689,5,-0.46,0.521710526,17.394,8.354,0.528378738,0.498477157,0.193311778,0.332655827,97,91,0.44,0.209349593,0.123306233,E09000003,E14000636,0
E01000122,LSOA,Barnet,Chipping Barnet,London,England,1509,0.236252085,1,0.24,0.203765473,0.036234527,0.41145033,21201,0.35426515,7,23116,0.296034167,8,30581,0.06891299,10,-0.03,0.55,17.725,8.393,0.536011427,0.695505618,0.271111798,0.410205434,95,91,0.412309729,0.235917826,0.174287608,E09000003,E14000636,0
E01000123,LSOA,Barnet,Chipping Barnet,London,England,1765,0.525466818,1,0.3,0.316853589,0,0.400762438,20571,0.373448413,7,24914,0.241336181,8,29311,0.107573727,10,-0.09,0.546052632,17.736,8.395,0.536313448,0.516323024,0.20035852,0.340509915,100,91,0.407470289,0.207365439,0.133144476,E09000003,E14000636,0
E01000124,LSOA,Barnet,Chipping Barnet,London,England,1874,0.255792366,1,0.24,0.119460635,0.120539365,0.575762134,9081,0.723230352,4,8789,0.732184259,4,24615,0.250517914,8,2.07,0.688157895,19.108,8.572,0.56900537,0.537325677,0.208651773,0.349519744,80,91,0.410503751,0.241728922,0.107790822,E09000003,E14000636,0
E01000126,LSOA,Barnet,Hendon,London,England,2281,0.160249825,1,0.2,0.1514365,0.0485635,0.633761155,4366,0.866906585,2,6354,0.806345333,3,17202,0.4762369,6,1.83,0.672368421,18.778,8.667,0.570594735,0.429197995,0.165955729,0.300306883,91,91,0.623353819,0.234546252,0.065760631,E09000003,E14000741,0
E01000127,LSOA,Barnet,Hendon,London,England,1563,0.200581977,1,0.24,0.164784936,0.075215064,0.57688022,7125,0.782823508,3,8594,0.738102502,3,23367,0.288508408,8,0.78,0.603289474,17.563,8.544,0.543962448,0.572434608,0.222515128,0.364043506,87,91,0.577021823,0.258477287,0.105566219,E09000003,E14000741,0
E01000128,LSOA,Barnet,Hendon,London,England,2045,0.246546942,1,0.2,0.159857767,0.040142233,0.566367535,8718,0.734301138,4,12046,0.633038438,5,21389,0.348708262,8,1.17,0.628947368,17.95,8.599,0.553532464,0.542232278,0.210589227,0.351589242,93,91,0.554363725,0.247432763,0.104156479,E09000003,E14000741,0
E01000129,LSOA,Barnet,Hendon,London,England,1605,0.171894416,1,0.2,0.148658279,0.051341721,0.601800316,5873,0.820976547,3,11084,0.662355095,4,18366,0.440775043,7,1.52,0.651973684,17.95,8.599,0.553532464,0.555232558,0.215722608,0.357009346,91,91,0.59025609,0.236137072,0.120872274,E09000003,E14000741,0
E01000130,LSOA,Barnet,Hendon,London,England,1935,0.171264793,1,0.2,0.147627483,0.052372517,0.582459468,7670,0.76620208,3,9925,0.697559487,4,21139,0.356324641,7,1.33,0.639473684,18.36,8.633,0.562003744,0.502329193,0.194832819,0.334366925,91,91,0.594329897,0.23255814,0.101808786,E09000003,E14000741,0
E01000131,LSOA,Barnet,Hendon,London,England,2026,0.335952015,1,0.24,0.195216799,0.044783201,0.486821116,14225,0.566561957,5,19498,0.406101281,7,27020,0.17727882,9,1.6,0.657236842,18.295,8.615,0.559794325,0.545385202,0.211834213,0.352912142,93,91,0.591765873,0.225567621,0.127344521,E09000003,E14000741,0
E01000132,LSOA,Barnet,Hendon,London,England,1621,0.15356097,1,0.2,0.097866643,0.102133357,0.566236656,7554,0.769739852,3,11581,0.647193411,4,22939,0.301547648,8,1.26,0.634868421,17.608,8.547,0.544841948,0.540874525,0.210053096,0.35101789,83,91,0.584054388,0.279457125,0.071560765,E09000003,E14000741,0
E01000133,LSOA,Barnet,Hendon,London,England,1647,0.155835028,1,0.2,0.156501633,0.043498367,0.628484597,7489,0.771722224,3,5788,0.823611959,3,16936,0.484310261,6,1.27,0.635526316,19.373,8.76,0.585888185,0.571564885,0.222171704,0.36369156,92,91,0.574558734,0.257437766,0.106253795,E09000003,E14000741,0
E01000134,LSOA,Barnet,Hendon,London,England,1835,0.159497338,1,0.2,0.187094098,0.012905902,0.552381814,7770,0.763152277,3,13810,0.579316656,5,24429,0.256184499,8,1.56,0.654605263,17.472,8.531,0.541707518,0.568376068,0.220912545,0.36239782,97,91,0.57635468,0.259400545,0.102997275,E09000003,E14000741,0
E01000135,LSOA,Barnet,Finchley and Golders Green,London,England,1707,0.33072438,1,0.24,0.176663164,0.063336836,0.425911945,20336,0.380584952,7,25207,0.23242831,8,29489,0.102150865,10,0.34,0.574342105,21.133,8.866,0.619507672,0.676817289,0.263732395,0.403632103,92,91,0.396115362,0.205623902,0.198008202,E09000003,E14000703,0
E01000136,LSOA,Barnet,Finchley and Golders Green,London,England,1491,0.518785885,1,0.3,0.402722166,0,0.307256651,29403,0.104882735,10,32200,0.019646126,10,32547,0.009017792,10,-3.37,0.330263158,20.428,8.608,0.591231116,0.836206897,0.326670078,0.455399061,100,91,0.362474781,0.238095238,0.217303823,E09000003,E14000703,0
E01000137,LSOA,Barnet,Finchley and Golders Green,London,England,1658,0.123125626,1,0.2,0.116129402,0.083870598,0.649705761,4769,0.854646375,2,7065,0.784685784,3,14846,0.547983183,6,0.91,0.611842105,21.288,8.888,0.623338671,0.622309198,0.242208954,0.383594692,84,91,0.569444444,0.275030157,0.108564536,E09000003,E14000703,0
E01000138,LSOA,Barnet,Finchley and Golders Green,London,England,1615,0.261749213,1,0.24,0.106584878,0.133415122,0.579920124,8210,0.74976364,3,8832,0.730872483,4,24007,0.26901048,8,1.01,0.618421053,21.367,8.908,0.625895003,0.529356061,0.205504835,0.346130031,78,91,0.512059369,0.20371517,0.142414861,E09000003,E14000703,0
E01000139,LSOA,Barnet,Finchley and Golders Green,London,England,1390,0.351220642,1,0.3,0.179723377,0.120276623,0.40334019,19148,0.416633627,7,27475,0.163392312,9,30993,0.056361199,10,-0.11,0.544736842,21.484,8.898,0.62695867,0.551339286,0.214185283,0.355395683,86,91,0.357348703,0.189208633,0.16618705,E09000003,E14000703,0
E01000140,LSOA,Barnet,Finchley and Golders Green,London,England,1968,0.146014854,1,0.2,0.186921002,0.013078998,0.475104517,13979,0.574003477,5,16748,0.489902379,6,28092,0.144650256,9,-0.15,0.542105263,20.355,8.649,0.592955855,0.406719085,0.157079551,0.289126016,98,91,0.40040858,0.18546748,0.103658537,E09000003,E14000703,0
E01000141,LSOA,Barnet,Finchley and Golders Green,London,England,1861,0.370829408,1,0.24,0.099757798,0.140242202,0.532765386,10621,0.676354875,4,15544,0.526510067,6,26316,0.198726542,9,2.64,0.725657895,21.277,8.834,0.619463749,0.359386413,0.138389445,0.264373992,78,91,0.538131042,0.171413219,0.092960774,E09000003,E14000703,0
E01000142,LSOA,Barnet,Finchley and Golders Green,London,England,2233,0.199605559,1,0.2,0.078980414,0.121019586,0.52356877,12982,0.604410016,5,17086,0.479591214,6,25666,0.21849866,9,2.22,0.698026316,21.324,8.876,0.623052852,0.515953836,0.20021274,0.340349306,82,91,0.497091723,0.21182266,0.128526646,E09000003,E14000703,0
E01000143,LSOA,Barnet,Finchley and Golders Green,London,England,1674,0.174565335,1,0.2,0.131114779,0.068885221,0.643630029,4534,0.861782915,2,6262,0.809151922,3,17289,0.4735864,6,1.64,0.659868421,21.659,8.921,0.631157654,0.486678508,0.188652882,0.327359618,87,91,0.520359281,0.23655914,0.090800478,E09000003,E14000703,0
E01000144,LSOA,Barnet,Finchley and Golders Green,London,England,1661,0.198207688,1,0.2,0.157746411,0.042253589,0.486979392,16060,0.510720059,6,15795,0.518883466,6,28028,0.146600049,9,0.79,0.603947368,21.114,8.851,0.618192716,0.468611848,0.181518955,0.319084889,94,91,0.460240964,0.202889825,0.116195063,E09000003,E14000703,0
E01000145,LSOA,Barnet,Finchley and Golders Green,London,England,1622,0.207096218,1,0.24,0.121243942,0.118756058,0.475716515,18244,0.444203849,7,18151,0.447132398,6,31703,0.034730685,10,1.17,0.628947368,21.179,8.916,0.623631488,0.834841629,0.326130979,0.454993835,84,91,0.347368421,0.296547472,0.158446363,E09000003,E14000703,0
E01000146,LSOA,Barnet,Finchley and Golders Green,London,England,1865,0.206640519,1,0.2,0.154415574,0.045584426,0.469825456,15846,0.517246638,6,14465,0.55933496,5,31821,0.031135754,10,0.65,0.594736842,21.008,8.746,0.609392043,0.398050975,0.153656801,0.284718499,93,91,0.392742796,0.168364611,0.116353887,E09000003,E14000703,0
E01000147,LSOA,Barnet,Hendon,London,England,1914,0.202222518,1,0.2,0.122833085,0.077166915,0.405266653,19924,0.393089146,7,27874,0.151281269,9,32596,0.007524982,10,2.33,0.705263158,19.598,8.616,0.57936085,0.511848341,0.198591616,0.338557994,91,91,0.613778706,0.190177638,0.148380355,E09000003,E14000741,0
E01000150,LSOA,Barnet,Hendon,London,England,2250,0.464672941,1,0.24,0.185343346,0.054656654,0.452774117,15457,0.529079874,6,22713,0.308328249,8,31284,0.047495735,10,1.48,0.649342105,19.947,8.712,0.591179336,0.582278481,0.226402148,0.368,93,91,0.591312057,0.229777778,0.138222222,E09000003,E14000741,0
E01000151,LSOA,Barnet,Hendon,London,England,1730,0.142438995,1,0.2,0.152787652,0.047212348,0.66377168,1383,0.957851719,1,3621,0.889658328,2,19182,0.415915184,7,1.39,0.643421053,18.83,8.671,0.571647691,0.717974181,0.27998389,0.417919075,91,91,0.670533643,0.357225434,0.060693642,E09000003,E14000741,0
